Sr. no	ID	Title	Audio text link	Audio text Category	Audio LInk	Standard Duration (hh:mm:ss)	Audio Source	dept	Audio Extension	Background Music	Audio Quality 	Speaker ID	Subtitle	Audio Recording Device	Puplished year	Group	Uploaded Pecha Tool	Unnamed: 18	Unnamed: 19	Unnamed: 20	Unnamed: 21	Unnamed: 22	Unnamed: 23	Unnamed: 24	Unnamed: 25
88	STT_AM_AB0087		https://docs.google.com/document/d/1mnSq10prCq-d-w-o5-vMpfm839OMDJMpLNrACHS_mwU/edit?usp=sharing	text	https://youtu.be/PqeIF9Do57E?si=VWK3yZJD_YTUs_8B	0:04:46	Youtube	MV	MP4	False	Very goog	AM_002				group A	Uploaded								
89	STT_AM_AB0088		https://docs.google.com/document/d/1F72HjYNcvwgxw9o1l3OJ56i6DGzeHerNA7HZQZXNt5Y/edit?usp=sharing	text	https://youtu.be/e5sfUcp0I1U?si=h6gAmJFVPrwSE7_x	0:17:25	Youtube	MV	MP4	False	Very goog	AM_002				group A	Uploaded								
90	STT_AM_AB0089		https://docs.google.com/document/d/1eTpemOVV-Q_STlBYHVdkC-RoMM1BXOK4FzM9Uk4Pj3A/edit?usp=sharing	text	https://youtu.be/rcDKRmTVC98?si=7JQ6f5M8XtcIC-jL	0:07:20	Youtube	MV	MP4	False	Very goog	AM_002				group A	Uploaded								
91	STT_AM_AB0090		https://docs.google.com/document/d/1hAg2yWG92PaWp2HCzLRYBuCDt0FdSPZFlq0X_eqOx_A/edit?usp=sharing	text	https://youtu.be/hVjvsjUuMHw?si=0lItKsEqrF1wJPbA	0:11:26	Youtube	MV	MP4	False	Very goog	AM_002				group A	Uploaded								
92	STT_AM_AB0091		https://docs.google.com/document/d/1HMO-zzS9KO4MGb7ZBMo-oDVRxfl7AxhTlmYOc-74qlo/edit?usp=sharing	text	https://youtu.be/JgILYegN1gQ?si=Ie8rIuIQuH_KIwag	0:11:34	Youtube	MV	MP4	False	Very goog	AM_002				group A	Uploaded								
93	STT_AM_AB0092		https://docs.google.com/document/d/1b_k_xalM_BSr8-eNouPl0Moy2QXGI47_1NL86wJNJ4g/edit?usp=sharing	text	https://youtu.be/yJxgCtn4Cn0?si=hRUnDr0lT4mBVDsH	0:09:24	Youtube	MV	MP4	False	Very goog	AM_002				group A	Uploaded								
94	STT_AM_AB0093		https://docs.google.com/document/d/1obuaN2QSjc9L9S0mMknnTs1MvNykkIj6W72JabKKqoQ/edit?usp=sharing	text	https://youtu.be/Oydcj6AsDWg?si=NuNOia-2hsQkWIc5	0:10:15	Youtube	MV	MP4	False	Very goog	AM_002				group A	Uploaded								
95	STT_AM_AB0094		https://docs.google.com/document/d/1sE4usWbQfcPlqCwX7Z3KQ9nUJ136d40yip9ogZljRnU/edit?usp=sharing	text	https://youtu.be/-V6xtA_BzQk?si=WWi5JJaRjNI0AAN1	0:10:54	Youtube	MV	MP4	False	Very goog	AM_002				group A	Uploaded								
96	STT_AM_AB0095		https://docs.google.com/document/d/10OfA-jn11V5pQpw_AA5d-d87GRWtjugk0nyuOFIEJ4M/edit?usp=sharing	text	https://youtu.be/Nr_D8vrgPSo?si=uRp6PstvJHgUgZ3a	0:10:55	Youtube	MV	MP4	False	Very goog	AM_002				group A	Uploaded								
97	STT_AM_AB0096		https://docs.google.com/document/d/1c3xeV2s7PDyC9A-0Y1tLzna-ECGVhTl9q1O2B4UmPcg/edit?usp=sharing	text	https://youtu.be/icB_L7yF_b4?si=IDsqpmQphdEIIccc	0:10:30	Youtube	MV	MP4	False	Very goog	AM_002				group A	Uploaded								
98	STT_AM_AB0097		https://docs.google.com/document/d/1HY6uXo0DkBX565DMFqquiBFFJ8du06zUJAPSXnqM1Is/edit?usp=sharing	text	https://youtu.be/WA7_4nvU6U0?si=yDDcvsP1k5d-1rUU	0:11:26	Youtube	MV	MP4	False	Very goog	AM_002				group A	Uploaded								
99	STT_AM_AB0098		https://docs.google.com/document/d/139T9Vkp9pQ_Rn1tzi-8d4Kqthkt4ulKamDZzdlu4Kd8/edit?usp=sharing	text	https://youtu.be/0zFMoHSudBI?si=slYep5fxTrPCI1NN	0:11:33	Youtube	MV	MP4	False	Very goog	AM_002				group A	Uploaded								
100	STT_AM_AB0099		https://docs.google.com/document/d/1kNRrEj6yLlc43PHLxa4F6xMM834cCJw5aHM_B0AStJs/edit?usp=sharing	text	https://youtu.be/C7hQ5TMvfhw?si=b9sbiGYrbNmJiFIx	0:11:15	Youtube	MV	MP4	False	Very goog	AM_002				group A	Uploaded								
101	STT_AM_AB0100		https://docs.google.com/document/d/1DyOHXeQRDDg1ll-W0lC2b-P3OqiGiYAHgv09KHCdh_c/edit?usp=sharing	text	https://youtu.be/NR97Gsn6EwI?si=MGz4DdLtT_N5e6rg	0:12:59	Youtube	MV	MP4	False	Very goog	AM_002				group A	Uploaded								
102	STT_AM_AB0101		https://docs.google.com/document/d/1QXR8D2sqaIUuRgy5Iz3-BHua5KMAk3JgiWFW1mJ0EEQ/edit?usp=sharing	text	https://youtu.be/k96tJILnWdw?si=qEuMCZoA6mq9Avv8	0:13:42	Youtube	MV	MP4	False	Very goog	AM_002				group A	Uploaded								
103	STT_AM_AB0102		https://docs.google.com/document/d/1g1YawR3gjFTSQknqX7x_6YvNKQL1rWxAXjEeSLJBSHo/edit?usp=sharing	text	https://youtu.be/GvEAVP_i6SM?si=Ay5XQnR1fNVAtqk5	0:12:28	Youtube	MV	MP4	False	Very goog	AM_002				group A	Uploaded								
104	STT_AM_AB0103		https://docs.google.com/document/d/15GoP3O7TgXLMbSsELcKbeR65_kpawWweruTImj4tXms/edit?usp=sharing	text	https://youtu.be/2cypEgdnx_4?si=otxCY6WH6yTo5EBL	0:15:01	Youtube	MV	MP4	False	Very goog	AM_002				group A	Uploaded								
105	STT_AM_AB0104		https://docs.google.com/document/d/1bTEOKBPWnNvzNcJ06Kbf4BU-p8WCKzEHbpzomw1uabM/edit?usp=sharing	text	https://youtu.be/4dVpUaUlywk?si=s6ttltIOGHgstczr	0:12:59	Youtube	MV	MP4	False	Very goog	AM_002				group A	Uploaded								
106	STT_AM_AB0105		https://docs.google.com/document/d/1L36puWJw9Dfk2rqGrIhbccV3kHh7l4MjBS9FxEBzsPM/edit?usp=sharing	text	https://youtu.be/A2KUvtMDcaE?si=7dVmpUCPBOS53HTs	0:13:14	Youtube	MV	MP4	False	Very goog	AM_002				group A	Uploaded								
107	STT_AM_AB0106		https://docs.google.com/document/d/13sTbPZhgRm3bVt78GueYIXe7D6SuUsZ8ddWLXgklmGI/edit?usp=sharing	text	https://youtu.be/667NNfWxs9I?si=WyH1R1vTG8EdhZrh	0:26:05	Youtube	MV	MP4	False	Very goog	AM_002				group A	Uploaded								
108	STT_AM_AB0107		https://docs.google.com/document/d/1JWHjgnBgxXWm7wM179tVJyoYogJ6e9Yg2mMGdnZLE3c/edit?usp=sharing	text	https://youtu.be/gRSmMZsE_a0?si=Hc4h4QFqa10q_Q6n	0:25:35	Youtube	MV	MP4	False	Very goog	AM_002				group A	Uploaded								
109	STT_AM_AB0108		https://docs.google.com/document/d/1S3MDm3oJ0vXaHFFKdSZT8EvbZgzqED4zQNt1nwhtdFM/edit?usp=sharing	text	https://youtu.be/nWt-Sv2NgSQ?si=yvLjbjDhBlcdOK7n	0:25:35	Youtube	MV	MP4	False	Very goog	AM_002				group A	Uploaded								
110	STT_AM_AB0109		https://docs.google.com/document/d/1BinE6HTUtI5IVwY7YMCOmidkXKhKng8-dC7gH25uu_k/edit?usp=sharing	text	https://youtu.be/MrTOEqZ7rVM?si=7kwx6iB7T8jhumUs	0:24:50	Youtube	MV	MP4	False	Very goog	AM_002				group A	Uploaded								
111	STT_AM_AB0110		https://docs.google.com/document/d/1_si6IuAzcgRGNY9n8OB5ndjjQG6WHu2Gf7PsKU23HUU/edit?usp=sharing	text	https://youtu.be/5ONkqT2a0jQ?si=5t49p5BM6IMMrj6Q	0:25:44	Youtube	MV	MP4	False	Very goog	AM_002				group A	Uploaded								
112	STT_AM_AB0111		https://docs.google.com/document/d/15lthHrRWcYPyH3Doeoqn0lnVH251V8u3Z6BrRz8VbmI/edit?usp=sharing	text	https://youtu.be/bgkT3lF7giM?si=FJ6uW7qqk4Z4wO4L	0:25:44	Youtube	MV	MP4	False	Very goog	AM_002				group A	Uploaded								
113	STT_AM_AB0112		https://docs.google.com/document/d/1A-ObLSowrkMNGE6tamW1KUZB6NXMQVzVjv3FytbFSos/edit?usp=sharing	text	https://youtu.be/g2s5y91516s?si=FRuON7J4SkdHFeob	0:26:08	Youtube	MV	MP4	False	Very goog	AM_002				group A	Uploaded								
114	STT_AM_AB0113		https://docs.google.com/document/d/1lgesF40cjOqkJQ6Hf4y5y_0z34bOHpC6thWR6D5YP9A/edit?usp=sharing	text	https://youtu.be/WV0b3pjeK34?si=GB_TkzX46bK-E-Iw	0:27:02	Youtube	MV	MP4	False	Very goog	AM_002				group A	Uploaded								
115	STT_AM_AB0114		https://docs.google.com/document/d/11C257K7ENmQXYuJeQlkqAXacrlSpdWdyWwkDr-7urvk/edit?usp=sharing	text	https://youtu.be/Q9vn8EL_vDk?si=1Zivu8HFRLHoUJuG	0:27:23	Youtube	MV	MP4	False	Very goog	AM_002				group A	Uploaded								
116	STT_AM_AB0115		https://docs.google.com/document/d/1X9UvqsA7raMLXfcR8Gu1AqaAt9bhLNnAZa1jkRcyoLw/edit?usp=sharing	text	https://youtu.be/GFb5yNQ3g8Y?si=ufk-PjKuysT-tMcL	0:23:24	Youtube	MV	MP4	False	Very goog	AM_002				group A	Uploaded								
117	STT_AM_AB0116		https://docs.google.com/document/d/1mzpRz0fqLvmjvTB8dXvEYmXpgwDKu-DseuI-ngHgvSg/edit?usp=sharing	text	https://youtu.be/9ieNs7KIhrQ?si=UpQHT-j8y1NkzlYb	0:32:47	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
118	STT_AM_AB0117	2	https://docs.google.com/document/d/1FOkO3ngIMtEDfPmSdgDlNYLTBARoIRh_meEaUNxo0S0/edit?usp=sharing	text	https://youtu.be/ZwqJ0qUrvhY?si=7Fk7XT9sfui2Xh2B	0:32:33	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
119	STT_AM_AB0118	3	https://docs.google.com/document/d/1cGiw8UcYsRIXB9QDaSW_rIPMNfZAciBdoteGk51b-6I/edit?usp=sharing	text	https://youtu.be/pjwjpF665kU?si=FQHLvFDBedyEZKKH	0:28:43	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
120	STT_AM_AB0119	4	https://docs.google.com/document/d/1hh02WKYEjhmwToFzf9C5DUaPaSKiC2FyuxY5bcDdXmI/edit?usp=sharing	text	https://youtu.be/gdSAxThOnAc?si=3cR-p6Wa1n1VBIbP	0:39:43	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
121	STT_AM_AB0120	5	https://docs.google.com/document/d/1XK0yAGfwBTAsBOBuplHLMoQbSJLDQ57euXkNJ6B_DNg/edit?usp=sharing	text	https://youtu.be/xhwDggtKyIY?si=QDxOWl94bT4veOo-	0:35:48	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
122	STT_AM_AB0121	6	https://docs.google.com/document/d/1n9sey_h4ePEG_sfaC9JvPvb0ittGOOf2wiIdV6FMiLY/edit?usp=sharing	text	https://youtu.be/p33_vdXiMoY?si=gFs7GqmwIMSIihs1	0:35:41	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
123	STT_AM_AB0122	7	https://docs.google.com/document/d/1v8fYnSWzV8FSCOuWzGu9Zv4PxTDKGdB8yDO89nAYp30/edit?usp=sharing	text	https://youtu.be/VT1NQFlNedk?si=IqLJoJzL7P5pYAi7	0:31:28	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
124	STT_AM_AB0123	8	https://docs.google.com/document/d/1eQULLEW5-KRH_cJ6Kh44iAQxbKh6g_ZW1kY5HHTXCcE/edit?usp=sharing	text	https://youtu.be/WN7ONBiBMv8?si=HZRyuk0Pgwj9wshE	0:15:57	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
125	STT_AM_AB0124	9	https://docs.google.com/document/d/1HGjjdLyf6d-49BiBNRVABKoiEfhei93aSVCtp_gGQbE/edit?usp=sharing	text	https://youtu.be/oY4ljLUBH-U?si=wj8Ev48aoz-Qxuxq	0:22:50	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
126	STT_AM_AB0125	10	https://docs.google.com/document/d/1CJE0PXDqVPAIYjsMRCaAz2mOXohBX32mEvvUcDuiRwo/edit?usp=sharing	text	https://youtu.be/HkF42Hrw92g?si=r-ilMcX4ejoByvu-	0:11:08	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
127	STT_AM_AB0126	11	https://docs.google.com/document/d/1IT3d9O0rpRzbhPnthCcx27DZziEVBLZnRs4zwnNmG3o/edit?usp=sharing	text	https://youtu.be/pDvZ-4p4pwI?si=uDdY5j5TMjN-Cv0S	0:26:11	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
128	STT_AM_AB0127	12	https://docs.google.com/document/d/1_B4oGvqHqmG84-i1boSGCy2RE7CvfEGi9BKUav-mC2I/edit?usp=sharing	text	https://youtu.be/NhLhkVZE7Vo?si=YtSCMei5XklOyHVb	0:06:59	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
129	STT_AM_AB0128	13	https://docs.google.com/document/d/1pzJKX-KAt3UpVlao0hQEN5z1Zj7TuAT-98DRb0uyQYo/edit?usp=sharing	text	https://youtu.be/cNPa645r8P4?si=i6I6uvEKscQf0kh4	0:13:11	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
130	STT_AM_AB0129	14	https://docs.google.com/document/d/1W1nGT8KyU4d-twdz16eJ2etpN71JIGoHbAsy3V4SUJg/edit?usp=sharing	text	https://youtu.be/muNzWW366cw?si=muMB4UMHZISpv33W	0:08:50	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
131	STT_AM_AB0130	15	https://docs.google.com/document/d/1g5Fryst-5S4ju9ALKAzY_AKiQZsU2LVkLt5QwqSGneI/edit?usp=sharing	text	https://youtu.be/GZh-oeFBk-k?si=He7nH7gHkrVBdEOE	0:21:47	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
132	STT_AM_AB0131	16	https://docs.google.com/document/d/1LXE3aztxtsfNbsEubKzOG6y6NS36U45Q8fjUyoxOhXs/edit?usp=sharing	text	https://youtu.be/oKHwjDvFYJc?si=KbRfgmDFxqi1F-jH	0:32:17	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
133	STT_AM_AB0132	17	https://docs.google.com/document/d/1_GBqRjmA9iXVci24zfwV_rskPFPxy3gX5ynUp_x1MEE/edit?usp=sharing	text	https://youtu.be/-9UWT6eR3Xk?si=Na55nOcCf4fTS3wg	0:13:50	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
134	STT_AM_AB0133	18	https://docs.google.com/document/d/1tHKGVhdhqHAzB99O5pq0cUnIbOQCQpJvr9XqPI4rK34/edit?usp=sharing	text	https://youtu.be/4NzrsbDTmcI?si=2aB3dCHIxYBdES33	0:08:06	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
135	STT_AM_AB0134	19	https://docs.google.com/document/d/13EB8wYLT9dyd4wO752EJ6IFIjkxptrQo8jJzcjGcZhE/edit?usp=sharing	text	https://youtu.be/KiN5oPRF8D8?si=umQ01VTUD8HAbNDp	0:16:22	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
136	STT_AM_AB0135	20	https://docs.google.com/document/d/1wdefTKeYtZVr5jlWjNzY9JhZZj1MwcDuhIt36Kv06Ps/edit?usp=sharing	text	https://youtu.be/6hcdHoZwoDk?si=6m6fE1PsBWgm2Rld	0:05:22	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
137	STT_AM_AB0136	21	https://docs.google.com/document/d/1NfZ3MbsaZQXRbd4mPkVcr6CJHyisLHhphODD0ic9haE/edit?usp=sharing	text	https://youtu.be/uGkdlgWfHmY?si=4W0gqd-PAswe6pes	0:34:04	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
138	STT_AM_AB0137	22	https://docs.google.com/document/d/1LDgPlfNDPUjNoV_HkD7H7AncLcv8a5GUplI4H_V8DxM/edit?usp=sharing	text	https://youtu.be/V2RVCA8iHrk?si=QJBhkUy8U0Ccv6aZ	0:30:15	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
139	STT_AM_AB0145	30	https://docs.google.com/document/d/1tFJc7aJCtd-5NPYLRBoO8gFRpke8Qt8jZyNnumrrVZo/edit?usp=sharing	text	https://youtu.be/rb49Gn_mNTM?si=UvKGveUKEweiY0MZ	0:07:10	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
140	STT_AM_AB0138	23	https://docs.google.com/document/d/14kxcyQy2HOqxNiBE3uj-PuwJwvafCQCj5YCaYudq8XI/edit?usp=sharing	text	https://youtu.be/GI3QgvYqyfs?si=6EfW_qGfWidsEPBJ	0:29:57	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
141	STT_AM_AB0139	24	https://docs.google.com/document/d/1HxOfXfICxsHkmsw3UfR3SOBRO7Qs6RF-sAG9TW8s5I8/edit?usp=sharing	text	https://youtu.be/MTFGdBK7KVc?si=oVX9jKocOjsuOcNt	0:24:32	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
142	STT_AM_AB0140	25	https://docs.google.com/document/d/1cq2AniE6EBf6q341fk415kbqEKsCbejxq7ZNiT7Enfs/edit?usp=sharing	text	https://youtu.be/4ZdqGYjPxME?si=mu4eEUr-lRm_4IXg	0:30:27	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
143	STT_AM_AB0141	26	https://docs.google.com/document/d/1aNWI2wjBjVSDGCW7ut97EYbecbp0QfyF-H9yl7QyuHQ/edit?usp=sharing	text	https://youtu.be/28y7ar8ufWA?si=Qw2hRSA33lr9-3JZ	0:32:05	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
144	STT_AM_AB0142	27	https://docs.google.com/document/d/1Tk5JYlcCcDXF6wU8uN2nbU2xR8KJsJxxLPrg9iIUfgQ/edit?usp=sharing	text	https://youtu.be/wRipAUmwDSk?si=OzpH86batZC4YNYx	0:21:51	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
145	STT_AM_AB0143	28	https://docs.google.com/document/d/1T2K7wI4pDwfVgoonIz3sK9B4V8DW1ZrvVssuiMRk0fg/edit?usp=sharing	text	https://youtu.be/ZIZxR0dmnBs?si=Jxm6AI80ojlIz7-J	0:25:35	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
146	STT_AM_AB0144	29	https://docs.google.com/document/d/1173IbU3u4JzXRyRQ_xj_o9j0dSSX9-SbcSv7hBZ2U1I/edit?usp=sharing	text	https://youtu.be/-nxBwWUTn2I?si=780fW6Rg5ZuqlGCw	0:25:14	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
147	STT_AM_AB0145	30	https://docs.google.com/document/d/1tFJc7aJCtd-5NPYLRBoO8gFRpke8Qt8jZyNnumrrVZo/edit?usp=sharing	text	https://youtu.be/rb49Gn_mNTM?si=jHMcA45c1ZV0pCLT	0:07:10	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
148	STT_AM_AB0146	31	https://docs.google.com/document/d/1zMl0e-MrUJ5PDEStnp1GkBi208C9ttmeNfW6D1sSSwQ/edit?usp=sharing	text	https://youtu.be/z1vtHsO8cxs?si=5XM0QFlwKrWm9wZv	0:32:42	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
149	STT_AM_AB0147	32	https://docs.google.com/document/d/1w7dojgpsVsLRzUCMaUbg76Y4FOd6Yb-EbwfgrEbj854/edit?usp=sharing	text	https://youtu.be/zrPUgvhTJvE?si=mJQNJVRzgW-PLQVU	0:39:27	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
150	STT_AM_AB0148	33	https://docs.google.com/document/d/1_x2893Cik7OQe_k61SPdnOVx6LYJc3_xLkjkkttcLSA/edit?usp=sharing	text	https://youtu.be/TJw_uCklfEs?si=Ct8HT4BWb6Esp_Oh	0:30:56	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
151	STT_AM_AB0149	34	https://docs.google.com/document/d/1khjHaJIQmrrh4axhRh2S11qUaauD70t3fCqaZiAmR2E/edit?usp=sharing	text	https://youtu.be/dC9DmDcYD6w?si=FOVSB-X0skM-bSqy	0:15:36	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
152	STT_AM_AB0150	35	https://docs.google.com/document/d/1SJ60_NYTpx3xc3l2iZ_CWVbnxR4SjwHN2XPsHuiR6QM/edit?usp=sharing	text	https://youtu.be/TlZhO4LOdhM?si=yRDV5kw-C_SG7Lzk	0:13:24	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
153	STT_AM_AB0151	36	https://docs.google.com/document/d/1Xngg3W293ENtSh7pXa73UyWPRaYd2Qt69aBXXsiQEF4/edit?usp=sharing	text	https://youtu.be/YOS27zzhXNY?si=s9KTEhxMpaiCgG2Z	0:10:59	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
154	STT_AM_AB0152	37	https://docs.google.com/document/d/1WtpenDd7R-ilZ7CxJVoWqrkdParh6wjAyBIm2gsVIGI/edit?usp=sharing	text	https://youtu.be/4JYCgOaJbhU?si=satPFEQWeEVqucJn	0:11:01	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
155	STT_AM_AB0153	38	https://docs.google.com/document/d/1uq54-IsRlU7U6T933AMigtOFjR9sO8_b0-1UG81kIB4/edit?usp=sharing	text	https://youtu.be/BdBkzWuOvoY?si=NWhV-9kIimQOIzeP	0:19:47	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
156	STT_AM_AB0154	39	https://docs.google.com/document/d/1xIDtmHFiLoPC2i1WrEwtb8cze54Ajj_gupQKrZoFSMM/edit?usp=sharing	text	https://youtu.be/wBtDXhXC26s?si=tzb02AebbllnGYHW	0:20:20	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
157	STT_AM_AB0155	40	https://docs.google.com/document/d/1ZQiIIxwKT1dblEnNeOJ5S8wEYinlTg6Weev2_rMtohk/edit?usp=sharing	text	https://youtu.be/wv75lCuWb58?si=Y0c_qzn3AJz_2CLY	0:18:49	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
158	STT_AM_AB0156	41	https://docs.google.com/document/d/1fKBwmgBEjLTIkOGJ1a2S2kihzXy7OJIVuFglx4HAQ7s/edit?usp=sharing	text	https://youtu.be/_mGTmBT5QHY?si=DsBEfSu3adAGo-PG	0:27:31	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
159	STT_AM_AB0157	42	https://docs.google.com/document/d/1042MlfOx3hkwDsd0wMXh1tPtLeYJMCnwH2Rg2TySRik/edit?usp=sharing	text	https://youtu.be/iL2_SKwLBqU?si=1oT_L6aYlW4djNzh	0:07:27	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
160	STT_AM_AB0158	43	https://docs.google.com/document/d/1AbAQF3CJK7KG81-_If9vknN3W1j8cbXRVu_cnF9kOM8/edit?usp=sharing	text	https://youtu.be/oSz_uxBmq38?si=-B2kvTkT1QBESTga	0:12:24	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
161	STT_AM_AB0159	44	https://docs.google.com/document/d/1TdqOm4oERsPWigE1PbPYpaNLlBSAhwwH1cwIj_0uMHo/edit?usp=sharing	text	https://youtu.be/UGNXbPxdebU?si=r1JpYIIMDZi_xjbn	0:33:13	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
162	STT_AM_AB0160	45	https://docs.google.com/document/d/1W80XSfdh5vKibVqdf1IYQ4ZX1MiXWA2d9wrc9NQc0DU/edit?usp=sharing	text	https://youtu.be/D1Yj61DThBM?si=td_PbYiP2DTuVgb0	0:31:26	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
163	STT_AM_AB0161	46	https://docs.google.com/document/d/1iy0B_N4_3alLVmz3_IM8XZBtD6HTpUDpqGi2235YKZI/edit?usp=sharing	text	https://youtu.be/mF_vyLWhNQs?si=s3OKbRSPxS80xuD0	0:33:26	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
164	STT_AM_AB0162	47	https://docs.google.com/document/d/1LZ4WrcDxOSuQEHRqgAkeKcpG3NCss1dtgnNbUmXMNBo/edit?usp=sharing	text	https://youtu.be/hdchO8BGMrI?si=iEofizElz4ZR1kxw	0:30:19	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
165	STT_AM_AB0163	48	https://docs.google.com/document/d/1wA18B6tdqgmJeAdLquQiv8ZsBCxRtnUXuiOdIsWAIEo/edit?usp=sharing	text	https://youtu.be/R9FKBZgKxFQ?si=qAih9cBP3A_g7IRf	0:29:40	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
166	STT_AM_AB0164	49	https://docs.google.com/document/d/1iuDcFjBcJhGQdUSnzXVF9JGzRdSiFXBsNemAe7Yp4t8/edit?usp=sharing	text	https://youtu.be/TUYC4wJv4gg?si=0c-mwotVOK4dQRas	0:30:15	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
167	STT_AM_AB0165	50	https://docs.google.com/document/d/13YbWtMa8QlaUd82rcuc8dzPgwYiaiXisJmGRyslj6Ho/edit?usp=sharing	text	https://youtu.be/MOJYYElW0Lw?si=nhbQljlhU-Q9e4Oo	0:28:04	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
168	STT_AM_AB0166	51	https://docs.google.com/document/d/1QADqXj4Hp9vMyICHfuTboMERU7BI-fglQ5uexAL-C9o/edit?usp=sharing	text	https://youtu.be/lPIq_4kgQ5s?si=NLAFIUvLMy1Z9l8Q	0:15:08	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
169	STT_AM_AB0167	52	https://docs.google.com/document/d/1pnElfdQ1cs7K8hFo3JmfKp9hZy2V0oo0TUmJZ50VuCY/edit?usp=sharing	text	https://youtu.be/fmf0kC18CcU?si=7QHp8llU85W1wVD_	0:27:41	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
170	STT_AM_AB0168	53	https://docs.google.com/document/d/1Mzljp8OxKM57dmD0ze1fGV-g6MVPvapDas6xT6YkGhU/edit?usp=sharing	text	https://youtu.be/901Y-HqHrTo?si=LP4cceoq6GPZpETG	0:09:36	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
171	STT_AM_AB0169	54	https://docs.google.com/document/d/1OgW0uIIU8TlOJgxuv4Rr9g6J7_gKnu7l_lGHivxqWps/edit?usp=sharing	text	https://youtu.be/6_j1Oon8V6Y?si=9a_jS4fL2Z3NYSW4	0:15:08	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
172	STT_AM_AB0170	55	https://docs.google.com/document/d/1GI9LR_9SXiFPhvXKMdsCrkOecQbCvs6bbpKyRgjEIwo/edit?usp=sharing	text	https://youtu.be/rN-miOupEtk?si=81hCL0c6Yju3dLSA	0:39:01	Youtube	MV	MP4	True	Very goog	AM_003				group A	Uploaded								
